"Cat","Species","Dxy","Chrom"
"Collinear","LOWvBOG",0.0300367532908265,"chr2"
"Collinear","LOWvBOG",0.0382338287207096,"chr2"
"Collinear","LOWvBOG",0.0428544816573257,"chr2"
"Collinear","LOWvBOG",0.040099159523116,"chr2"
"Collinear","LOWvBOG",0.0382863871178356,"chr2"
"Collinear","LOWvBOG",0.0364297501673389,"chr2"
"Collinear","LOWvBOG",0.037317180132254,"chr2"
"Collinear","LOWvBOG",0.0373525593010678,"chr2"
"Collinear","LOWvBOG",0.0368604917969612,"chr2"
"Collinear","LOWvBOG",0.0351148314928945,"chr2"
"Collinear","LOWvBOG",0.0404907708060956,"chr2"
"Collinear","LOWvBOG",0.0430852336650478,"chr2"
"Collinear","LOWvBOG",0.0406863216859194,"chr2"
"Collinear","LOWvBOG",0.0342238531389051,"chr2"
"Collinear","LOWvBOG",0.0322225860064257,"chr2"
"Collinear","LOWvBOG",0.0353228979880562,"chr2"
"Collinear","LOWvBOG",0.033400301624624,"chr2"
"Collinear","LOWvBOG",0.0413869401614627,"chr2"
"Collinear","LOWvBOG",0.0376094893926409,"chr2"
"Collinear","LOWvBOG",0.0354391100789966,"chr2"
"Collinear","LOWvBOG",0.0353167304562027,"chr2"
"Collinear","LOWvBOG",0.0408424015235367,"chr2"
"Collinear","LOWvBOG",0.0462826633930104,"chr2"
"Collinear","LOWvBOG",0.0441686169875513,"chr2"
"Collinear","LOWvBOG",0.0500996278381949,"chr2"
"Collinear","LOWvBOG",0.0436311899357087,"chr2"
"Collinear","LOWvBOG",0.0406451080540479,"chr2"
"Collinear","LOWvBOG",0.0355122229041308,"chr2"
"Collinear","LOWvBOG",0.0411514750346717,"chr2"
"Collinear","LOWvBOG",0.034833964072727,"chr2"
"Collinear","LOWvBOG",0.000875493935870052,"chr2"
"Collinear","LOWvBOG",0.0424869515158952,"chr2"
"Collinear","LOWvBOG",0.040070095082353,"chr2"
"Collinear","LOWvBOG",0.0396711156953877,"chr2"
"Collinear","LOWvBOG",0.0385064353949066,"chr2"
"Collinear","LOWvBOG",0.0387861369966883,"chr2"
"Collinear","LOWvBOG",0.0400308610885276,"chr2"
"Collinear","LOWvBOG",0.0364560365848181,"chr2"
"Collinear","LOWvBOG",0.0426315823635731,"chr2"
"Collinear","LOWvBOG",0.0397196643772723,"chr2"
"Collinear","LOWvBOG",0.0322352671865798,"chr2"
"Collinear","LOWvBOG",0.0393618704339559,"chr2"
"Collinear","LOWvBOG",0.03759240327116,"chr2"
"Collinear","LOWvBOG",0.0422862984648236,"chr2"
"Collinear","LOWvBOG",0.0421705595988908,"chr2"
"Collinear","LOWvBOG",0.0454639624854729,"chr2"
"Collinear","LOWvBOG",0.0409125959430406,"chr2"
"Collinear","LOWvBOG",0.0395876543431299,"chr2"
"Collinear","LOWvBOG",0.0396589032347167,"chr2"
"Collinear","LOWvBOG",0.0462066705226921,"chr2"
"Collinear","LOWvBOG",0.0376244069114516,"chr2"
"Collinear","LOWvBOG",0.0378772834541511,"chr2"
"Collinear","LOWvBOG",0.0317397349304628,"chr2"
"Collinear","LOWvBOG",0.0311283484471986,"chr2"
"Collinear","LOWvBOG",0.0311219588516329,"chr2"
"Collinear","LOWvBOG",0.0323866347092165,"chr2"
"Collinear","LOWvBOG",0.0345318546207354,"chr2"
"Collinear","LOWvBOG",0.0382996743255636,"chr2"
"Collinear","LOWvBOG",0.0346558963003806,"chr2"
"Collinear","LOWvBOG",0.0361444975130867,"chr2"
"Collinear","LOWvBOG",0.0348405220855034,"chr2"
"Collinear","LOWvBOG",0.0390470062873036,"chr2"
"Collinear","LOWvBOG",0.02959680563151,"chr2"
"Collinear","LOWvBOG",0.0369129979476384,"chr2"
"Collinear","LOWvBOG",0.0456845677072887,"chr2"
"Collinear","LOWvBOG",0.0342639013363616,"chr2"
"Collinear","LOWvBOG",0.0374664699644882,"chr2"
"Collinear","LOWvBOG",0.0462122261766959,"chr2"
"Collinear","LOWvBOG",0.0425028431624636,"chr2"
"Collinear","LOWvBOG",0.0309470464483868,"chr2"
"Collinear","LOWvBOG",0.03819651811221,"chr2"
"Collinear","LOWvBOG",0.0303531865609809,"chr2"
"Collinear","LOWvBOG",0.0377634839091796,"chr2"
"Collinear","LOWvBOG",0.0385046590027066,"chr2"
"Collinear","LOWvBOG",0.0304893348700522,"chr2"
"Collinear","LOWvBOG",0.0317868384453935,"chr2"
"Collinear","LOWvBOG",0.0420063227283097,"chr2"
"Collinear","LOWvBOG",0.0364624237257519,"chr2"
"Collinear","LOWvBOG",0.0418650168305612,"chr2"
"Collinear","LOWvBOG",0.0418287139090013,"chr2"
"Collinear","LOWvBOG",0.0366011484177583,"chr2"
"Collinear","LOWvBOG",0.0314091209740446,"chr2"
"Collinear","LOWvBOG",0.0372069597035221,"chr2"
"Collinear","LOWvBOG",0.0380808417991827,"chr2"
"Collinear","LOWvBOG",0.0349716851325274,"chr2"
"Collinear","LOWvBOG",0.0307724480764414,"chr2"
"Collinear","LOWvBOG",0.0393633683364183,"chr2"
"Collinear","LOWvBOG",0.0370606743217045,"chr2"
"Collinear","LOWvBOG",0.0353579406175551,"chr2"
"Collinear","LOWvBOG",0.0456390637580758,"chr2"
"Collinear","LOWvBOG",0.040420881813533,"chr2"
"Collinear","LOWvBOG",0.0411228519289771,"chr2"
"Collinear","LOWvBOG",0.0390507424961743,"chr2"
"Collinear","LOWvBOG",0.0390822508053063,"chr2"
"Collinear","LOWvBOG",0.0336626190057635,"chr2"
"Collinear","LOWvBOG",0.0310724835590374,"chr2"
"Collinear","LOWvBOG",0.0321048648814662,"chr2"
"Collinear","LOWvBOG",0.0419061770985067,"chr2"
"Collinear","LOWvBOG",0.0345556783412347,"chr2"
"Collinear","LOWvBOG",0.0328314747212987,"chr2"
"Collinear","LOWvBOG",0.0322733365298157,"chr2"
"Collinear","LOWvBOG",0.0371363094180629,"chr2"
"Collinear","LOWvBOG",0.0367340094294972,"chr2"
"Collinear","LOWvBOG",0.0386979726613481,"chr2"
"Collinear","LOWvBOG",0.0392896140931452,"chr2"
"Collinear","LOWvBOG",0.0358419962815979,"chr2"
"Collinear","LOWvBOG",0.0356642443885146,"chr2"
"Collinear","LOWvBOG",0.0349233586967787,"chr2"
"Collinear","LOWvBOG",0.0355338489406038,"chr2"
"Collinear","LOWvBOG",0.0331588955092626,"chr2"
"Collinear","LOWvBOG",0.0328093676286919,"chr2"
"Collinear","LOWvBOG",0.0380225489365315,"chr2"
"Collinear","LOWvBOG",0.0343181915434183,"chr2"
"Collinear","LOWvBOG",0.0292309526198367,"chr2"
"Collinear","LOWvBOG",0.00875970636831275,"chr2"
"Collinear","LOWvBOG",0.0205133636119618,"chr2"
"Collinear","LOWvBOG",0.0222865378176735,"chr2"
"Collinear","LOWvBOG",0.0290025256936176,"chr2"
"Collinear","LOWvBOG",0.0267986914782641,"chr2"
"Collinear","LOWvBOG",0.0362693969540917,"chr2"
"Collinear","LOWvBOG",0.0371576943066498,"chr2"
"Collinear","LOWvBOG",0.0379891509300168,"chr2"
"Collinear","LOWvBOG",0.0285189625059935,"chr2"
"Collinear","LOWvBOG",0.0383332526512432,"chr2"
"Collinear","LOWvBOG",0.038388605143197,"chr2"
"Collinear","LOWvBOG",0.0360959899854885,"chr2"
"Collinear","LOWvBOG",0.0410638100771556,"chr2"
"Collinear","LOWvBOG",0.0416198956343156,"chr2"
"Collinear","LOWvBOG",0.0379576823405798,"chr2"
"Collinear","LOWvBOG",0.033090577491934,"chr2"
"Collinear","LOWvBOG",0.0409849791272063,"chr2"
"Collinear","LOWvBOG",0.0345380140757539,"chr2"
"Collinear","LOWvBOG",0.0326169211500269,"chr2"
"Collinear","LOWvBOG",0.0303218552594795,"chr2"
"Collinear","LOWvBOG",0.0444740590525178,"chr2"
"Collinear","LOWvBOG",0.03160275779116,"chr2"
"Collinear","LOWvBOG",0.0424983937210489,"chr2"
"Collinear","LOWvBOG",0.0379205555646383,"chr2"
"Collinear","LOWvBOG",0.0393084373650854,"chr2"
"Collinear","LOWvBOG",0.0327773313807295,"chr2"
"Collinear","LOWvBOG",0.0292299144401233,"chr2"
"Collinear","LOWvBOG",0.0380972539900176,"chr2"
"Collinear","LOWvBOG",0.0396972075345169,"chr2"
"Collinear","LOWvBOG",0.037168811141446,"chr2"
"Collinear","LOWvBOG",0.0415460175498004,"chr2"
"Collinear","LOWvBOG",0.0428387170019175,"chr2"
"Collinear","LOWvBOG",0.045258338053589,"chr2"
"Collinear","LOWvBOG",0.0398109303842595,"chr2"
"Collinear","LOWvBOG",0.0346504480965404,"chr2"
"Collinear","LOWvBOG",0.0388983908051831,"chr2"
"Collinear","LOWvBOG",0.0323364874958098,"chr2"
"Collinear","LOWvBOG",0.0324726080223599,"chr2"
"Collinear","LOWvBOG",0.0338959220527403,"chr2"
"Collinear","LOWvBOG",0.0437090138914718,"chr2"
"Collinear","LOWvBOG",0.0322984556898691,"chr2"
"Collinear","LOWvBOG",0.0398553331392296,"chr2"
"Collinear","LOWvBOG",0.0421403912431576,"chr2"
"Collinear","LOWvBOG",0.0316534139806173,"chr2"
"Collinear","LOWvBOG",0.0336505357887277,"chr2"
"Collinear","LOWvBOG",0.0365380929280849,"chr2"
"Collinear","LOWvBOG",0.0340872161190268,"chr2"
"Collinear","LOWvBOG",0.0315305227894539,"chr2"
"Collinear","LOWvBOG",0.0296165487284652,"chr2"
"Collinear","LOWvBOG",0.0339193077778496,"chr2"
"Collinear","LOWvBOG",0.0425196295751011,"chr2"
"Collinear","LOWvBOG",0.0406711478638603,"chr2"
"Collinear","LOWvBOG",0.0369317229937585,"chr2"
"Collinear","LOWvBOG",0.039052543731625,"chr2"
"Collinear","LOWvBOG",0.0428600602451655,"chr2"
"Collinear","LOWvBOG",0.0432275962397102,"chr2"
"Collinear","LOWvBOG",0.0411924812440236,"chr2"
"Collinear","LOWvBOG",0.0360150805586282,"chr2"
"Collinear","LOWvBOG",0.0441370784885388,"chr2"
"Collinear","LOWvBOG",0.0328857606985633,"chr2"
"Collinear","LOWvBOG",0.041534963891987,"chr2"
"Collinear","LOWvBOG",0.0440376296707354,"chr2"
"Collinear","LOWvBOG",0.0349196628116535,"chr2"
"Collinear","LOWvBOG",0.0396748408835646,"chr2"
"Collinear","LOWvPSE",0.0382462919130948,"chr2"
"Collinear","LOWvPSE",0.0300564533405089,"chr2"
"Collinear","LOWvPSE",0.0409527508384823,"chr2"
"Collinear","LOWvPSE",0.0389049944425431,"chr2"
"Collinear","LOWvPSE",0.0324069274507243,"chr2"
"Collinear","LOWvPSE",0.0380675343304442,"chr2"
"Collinear","LOWvPSE",0.0377011112856496,"chr2"
"Collinear","LOWvPSE",0.0331162172832921,"chr2"
"Collinear","LOWvPSE",0.0427378990772394,"chr2"
"Collinear","LOWvPSE",0.0329964545655383,"chr2"
"Collinear","LOWvPSE",0.0355762737380791,"chr2"
"Collinear","LOWvPSE",0.0366082676954048,"chr2"
"Collinear","LOWvPSE",0.0364998783090361,"chr2"
"Collinear","LOWvPSE",0.0435990382413377,"chr2"
"Collinear","LOWvPSE",0.0379006837138174,"chr2"
"Collinear","LOWvPSE",0.0366464385350735,"chr2"
"Collinear","LOWvPSE",0.0342410989989208,"chr2"
"Collinear","LOWvPSE",0.0425724386258075,"chr2"
"Collinear","LOWvPSE",0.0425457504503476,"chr2"
"Collinear","LOWvPSE",0.0336379704054066,"chr2"
"Collinear","LOWvPSE",0.0372857852899523,"chr2"
"Collinear","LOWvPSE",0.0394946529643661,"chr2"
"Collinear","LOWvPSE",0.0358338314229545,"chr2"
"Collinear","LOWvPSE",0.0370147396869737,"chr2"
"Collinear","LOWvPSE",0.0392364298354332,"chr2"
"Collinear","LOWvPSE",0.0309587682566703,"chr2"
"Collinear","LOWvPSE",0.0333335753715283,"chr2"
"Collinear","LOWvPSE",0.0341461183484063,"chr2"
"Collinear","LOWvPSE",0.0316997178145882,"chr2"
"Collinear","LOWvPSE",0.0342898077432273,"chr2"
"Collinear","LOWvPSE",0.0356514173743057,"chr2"
"Collinear","LOWvPSE",0.0318341581568827,"chr2"
"Collinear","LOWvPSE",0.0321078773406979,"chr2"
"Collinear","LOWvPSE",0.0297344375595059,"chr2"
"Collinear","LOWvPSE",0.032091954065304,"chr2"
"Collinear","LOWvPSE",0.0312317667119267,"chr2"
"Collinear","LOWvPSE",0.029110713046511,"chr2"
"Collinear","LOWvPSE",0.0263297130846251,"chr2"
"Collinear","LOWvPSE",0.0278683718885245,"chr2"
"Collinear","LOWvPSE",0.0249093415489215,"chr2"
"Collinear","LOWvPSE",0.0259459657842665,"chr2"
"Collinear","LOWvPSE",0.0317402803959135,"chr2"
"Collinear","LOWvPSE",0.0361564357916974,"chr2"
"Collinear","LOWvPSE",0.0319607015023534,"chr2"
"Collinear","LOWvPSE",0.039665021490741,"chr2"
"Collinear","LOWvPSE",0.0394728282191401,"chr2"
"Collinear","LOWvPSE",0.0259946714039677,"chr2"
"Collinear","LOWvPSE",0.0264121907133787,"chr2"
"Collinear","LOWvPSE",0.0279245020473732,"chr2"
"Collinear","LOWvPSE",0.0233450945673638,"chr2"
"Collinear","LOWvPSE",0.0454492169361561,"chr2"
"Collinear","LOWvPSE",0.0485398777289348,"chr2"
"Collinear","LOWvPSE",0.0423339417630853,"chr2"
"Collinear","LOWvPSE",0.0389230905096297,"chr2"
"Collinear","LOWvPSE",0.0346727950613126,"chr2"
"Collinear","LOWvPSE",0.0328249738239922,"chr2"
"Collinear","LOWvPSE",0.031766039941179,"chr2"
"Collinear","LOWvPSE",0.0341588660788698,"chr2"
"Collinear","LOWvPSE",0.0301647441966912,"chr2"
"Collinear","LOWvPSE",0.0370692857934864,"chr2"
"Collinear","LOWvPSE",0.0345360230198241,"chr2"
"Collinear","LOWvPSE",0.036981006117731,"chr2"
"Collinear","LOWvPSE",0.0293197865345729,"chr2"
"Collinear","LOWvPSE",0.0312800061273956,"chr2"
"Collinear","LOWvPSE",0.0350810478719292,"chr2"
"Collinear","LOWvPSE",0.0354770505686099,"chr2"
"Collinear","LOWvPSE",0.0280946160253831,"chr2"
"Collinear","LOWvPSE",0.0299076818620291,"chr2"
"Collinear","LOWvPSE",0.0383125945841672,"chr2"
"Collinear","LOWvPSE",0.0278498419661232,"chr2"
"Collinear","LOWvPSE",0.0261901545979872,"chr2"
"Collinear","LOWvPSE",0.0334835039862051,"chr2"
"Collinear","LOWvPSE",0.0336576946591978,"chr2"
"Collinear","LOWvPSE",0.0315733222928961,"chr2"
"Collinear","LOWvPSE",0.0305510105669406,"chr2"
"Collinear","LOWvPSE",0.0282613267497622,"chr2"
"Collinear","LOWvPSE",0.0317452018592401,"chr2"
"Collinear","LOWvPSE",0.0306639916727986,"chr2"
"Collinear","LOWvPSE",0.0319825347728927,"chr2"
"Collinear","LOWvPSE",0.0453821976694479,"chr2"
"Collinear","LOWvPSE",0.0330900206621795,"chr2"
"Collinear","LOWvPSE",0.0241296871515008,"chr2"
"Collinear","LOWvPSE",0.0305047542262822,"chr2"
"Collinear","LOWvPSE",0.0313303104136259,"chr2"
"Collinear","LOWvPSE",0.0334968388259511,"chr2"
"Collinear","LOWvPSE",0.0264381835611416,"chr2"
"Collinear","LOWvPSE",0.0292214583315049,"chr2"
"Collinear","LOWvPSE",0.0279965937165756,"chr2"
"Collinear","LOWvPSE",0.0104325723823547,"chr2"
"Collinear","LOWvPSE",0.0292176685867152,"chr2"
"Collinear","LOWvPSE",0.0293783196174551,"chr2"
"Collinear","LOWvPSE",0.0328386728265138,"chr2"
"Collinear","LOWvPSE",0.0328272157520926,"chr2"
"Collinear","LOWvPSE",0.0292036793265872,"chr2"
"Collinear","LOWvPSE",0.0298959512440348,"chr2"
"Collinear","LOWvPSE",0.0360490239793821,"chr2"
"Collinear","LOWvPSE",0.0363589341924697,"chr2"
"Collinear","LOWvPSE",0.0349467541094316,"chr2"
"Collinear","LOWvPSE",0.0355081343114943,"chr2"
"Collinear","LOWvPSE",0.0368745006404804,"chr2"
"Collinear","LOWvPSE",0.0380517085398735,"chr2"
"Collinear","LOWvPSE",0.0406843327593469,"chr2"
"Collinear","LOWvPSE",0.0282238049776307,"chr2"
"Collinear","LOWvPSE",0.0316086973599297,"chr2"
"Collinear","LOWvPSE",0.0354446341950747,"chr2"
"Collinear","LOWvPSE",0.0316760843561284,"chr2"
"Collinear","LOWvPSE",0.0329022746157132,"chr2"
"Collinear","LOWvPSE",0.028550474120284,"chr2"
"Collinear","LOWvPSE",0.0233747881654348,"chr2"
"Collinear","LOWvPSE",0.0372054463025082,"chr2"
"Collinear","LOWvPSE",0.0300312298200578,"chr2"
"Collinear","LOWvPSE",0.0328795481466914,"chr2"
"Collinear","LOWvPSE",0.0339270729198837,"chr2"
"Collinear","LOWvPSE",0.036916187915171,"chr2"
"Collinear","LOWvPSE",0.0369348185331205,"chr2"
"Collinear","LOWvPSE",0.0393959639883781,"chr2"
"Collinear","LOWvPSE",0.0343531346529067,"chr2"
"Inverted","LOWvPSE",0.0242821307800775,"chr2"
"Inverted","LOWvPSE",0.0279012751481559,"chr2"
"Inverted","LOWvPSE",0.0361241649161493,"chr2"
"Inverted","LOWvPSE",0.0342452404142118,"chr2"
"Inverted","LOWvPSE",0.0287011999346752,"chr2"
"Inverted","LOWvPSE",0.0262990624132358,"chr2"
"Inverted","LOWvPSE",0.0234143669962917,"chr2"
"Collinear","LOWvPSE",0.0307121889101207,"chr2"
"Inverted","LOWvPSE",0.0209472133921071,"chr2"
"Inverted","LOWvPSE",0.0250745185759906,"chr2"
"Inverted","LOWvPSE",0.032024372397143,"chr2"
"Inverted","LOWvPSE",0.028210184935402,"chr2"
"Inverted","LOWvPSE",0.0306998798556634,"chr2"
"Inverted","LOWvPSE",0.0268096698429613,"chr2"
"Inverted","LOWvPSE",0.0343238299509578,"chr2"
"Inverted","LOWvPSE",0.0317837015908015,"chr2"
"Inverted","LOWvPSE",0.0282487163752034,"chr2"
"Inverted","LOWvPSE",0.0211606851906438,"chr2"
"Collinear","LOWvPSE",0.0317757731482828,"chr2"
"Inverted","LOWvPSE",0.0223584534695665,"chr2"
"Inverted","LOWvPSE",0.025269414811819,"chr2"
"Inverted","LOWvPSE",0.0296582480327839,"chr2"
"Inverted","LOWvPSE",0.0322779720938624,"chr2"
"Inverted","LOWvPSE",0.0346399463252824,"chr2"
"Inverted","LOWvPSE",0.0268690463674848,"chr2"
"Inverted","LOWvPSE",0.0258153845051868,"chr2"
"Inverted","LOWvPSE",0.0283448805809563,"chr2"
"Inverted","LOWvPSE",0.0301464702617177,"chr2"
"Inverted","LOWvPSE",0.0272955763991945,"chr2"
"Collinear","LOWvPSE",0.0273760616361806,"chr2"
"Inverted","LOWvPSE",0.0335906365288407,"chr2"
"Inverted","LOWvPSE",0.030835924093696,"chr2"
"Inverted","LOWvPSE",0.0336046964207635,"chr2"
"Inverted","LOWvPSE",0.0309414443542387,"chr2"
"Inverted","LOWvPSE",0.0239629394796148,"chr2"
"Inverted","LOWvPSE",0.0242630166726291,"chr2"
"Inverted","LOWvPSE",0.03260387975056,"chr2"
"Inverted","LOWvPSE",0.0300572861127541,"chr2"
"Inverted","LOWvPSE",0.0284801824578853,"chr2"
"Inverted","LOWvPSE",0.0284772619934856,"chr2"
"Collinear","LOWvPSE",0.0374530002214362,"chr2"
"Inverted","LOWvPSE",0.0322837645866688,"chr2"
"Inverted","LOWvPSE",0.0297931177007353,"chr2"
"Inverted","LOWvPSE",0.0340491204778482,"chr2"
"Inverted","LOWvPSE",0.0315758282503776,"chr2"
"Inverted","LOWvPSE",0.0298353181103832,"chr2"
"Inverted","LOWvPSE",0.0229372899556032,"chr2"
"Inverted","LOWvPSE",0.021862876665576,"chr2"
"Inverted","LOWvPSE",0.0260374044186181,"chr2"
"Inverted","LOWvPSE",0.0294378888130449,"chr2"
"Inverted","LOWvPSE",0.0312255884355577,"chr2"
"Collinear","LOWvPSE",0.0254740540778298,"chr2"
"Inverted","LOWvPSE",0.0314152138131325,"chr2"
"Inverted","LOWvPSE",0.0324718398955049,"chr2"
"Inverted","LOWvPSE",0.0317322549649035,"chr2"
"Inverted","LOWvPSE",0.0351653360508071,"chr2"
"Inverted","LOWvPSE",0.0305349876656174,"chr2"
"Inverted","LOWvPSE",0.0279492241490599,"chr2"
"Inverted","LOWvPSE",0.0306129628256155,"chr2"
"Inverted","LOWvPSE",0.032529535430283,"chr2"
"Inverted","LOWvPSE",0.0350683759136032,"chr2"
"Inverted","LOWvPSE",0.0295587787229626,"chr2"
"Collinear","LOWvPSE",0.0342979288856374,"chr2"
"Inverted","LOWvPSE",0.0363808410170533,"chr2"
"Inverted","LOWvPSE",0.0295139227409866,"chr2"
"Inverted","LOWvPSE",0.0322647840927926,"chr2"
"Inverted","LOWvPSE",0.0360499691679008,"chr2"
"Inverted","LOWvPSE",0.0368263192937772,"chr2"
"Inverted","LOWvPSE",0.0365934249894451,"chr2"
"Inverted","LOWvPSE",0.0266182289816882,"chr2"
"Inverted","LOWvPSE",0.021691878141592,"chr2"
"Inverted","LOWvPSE",0.0278484804552477,"chr2"
"Inverted","LOWvPSE",0.0309678867519354,"chr2"
"Collinear","LOWvPSE",0.0334267910927853,"chr2"
"Inverted","LOWvPSE",0.0365816416571344,"chr2"
"Inverted","LOWvPSE",0.0264206540869006,"chr2"
"Inverted","LOWvPSE",0.0359292856193254,"chr2"
"Inverted","LOWvPSE",0.0275134212859235,"chr2"
"Inverted","LOWvPSE",0.0241273299322205,"chr2"
"Inverted","LOWvPSE",0.030719711877872,"chr2"
"Inverted","LOWvPSE",0.0279131133344716,"chr2"
"Inverted","LOWvPSE",0.0346316722032239,"chr2"
"Inverted","LOWvPSE",0.0335482668431058,"chr2"
"Inverted","LOWvPSE",0.0351142514784824,"chr2"
"Collinear","LOWvPSE",0.0350788952273881,"chr2"
"Inverted","LOWvPSE",0.040625296818452,"chr2"
"Inverted","LOWvPSE",0.0412058182489667,"chr2"
"Inverted","LOWvPSE",0.0347574287519228,"chr2"
"Inverted","LOWvPSE",0.0284926230979333,"chr2"
"Inverted","LOWvPSE",0.0319632473971851,"chr2"
"Inverted","LOWvPSE",0.0257106765415181,"chr2"
"Inverted","LOWvPSE",0.0197124149721812,"chr2"
"Inverted","LOWvPSE",0.0259422617516794,"chr2"
"Inverted","LOWvPSE",0.0327467352879063,"chr2"
"Inverted","LOWvPSE",0.0325210821071911,"chr2"
"Collinear","LOWvPSE",0.0352492773647363,"chr2"
"Inverted","LOWvPSE",0.0339711608524474,"chr2"
"Inverted","LOWvPSE",0.0353047810033528,"chr2"
"Inverted","LOWvPSE",0.0323051818773496,"chr2"
"Inverted","LOWvPSE",0.0327213143885689,"chr2"
"Inverted","LOWvPSE",0.03738442867803,"chr2"
"Inverted","LOWvPSE",0.027362607854518,"chr2"
"Inverted","LOWvPSE",0.0326914956250284,"chr2"
"Inverted","LOWvPSE",0.0324192649015109,"chr2"
"Inverted","LOWvPSE",0.031137100491028,"chr2"
"Inverted","LOWvPSE",0.0304131994752501,"chr2"
"Collinear","LOWvPSE",0.0349219434617359,"chr2"
"Collinear","LOWvPSE",0.0277543933718593,"chr2"
"Inverted","LOWvPSE",0.045220448058492,"chr2"
"Inverted","LOWvPSE",0.034353509400517,"chr2"
"Inverted","LOWvPSE",0.0327409266516338,"chr2"
"Inverted","LOWvPSE",0.0265778745804529,"chr2"
"Inverted","LOWvPSE",0.0266548811438734,"chr2"
"Inverted","LOWvPSE",0.0247802193211197,"chr2"
"Inverted","LOWvPSE",0.0303464110538661,"chr2"
"Inverted","LOWvPSE",0.0351459167012973,"chr2"
"Inverted","LOWvPSE",0.0356595883313369,"chr2"
"Inverted","LOWvPSE",0.0342196786003629,"chr2"
"Collinear","LOWvPSE",0.0305345433532727,"chr2"
"Inverted","LOWvPSE",0.0267066042227797,"chr2"
"Inverted","LOWvPSE",0.0275888401162867,"chr2"
"Inverted","LOWvPSE",0.0312096187410979,"chr2"
"Inverted","LOWvPSE",0.0336793050985134,"chr2"
"Inverted","LOWvPSE",0.0365382600848258,"chr2"
"Inverted","LOWvPSE",0.0402670149825038,"chr2"
"Inverted","LOWvPSE",0.0292935143015456,"chr2"
"Inverted","LOWvPSE",0.0396251050885875,"chr2"
"Inverted","LOWvPSE",0.03226226893724,"chr2"
"Inverted","LOWvPSE",0.0307203142352639,"chr2"
"Collinear","LOWvPSE",0.0326391790340705,"chr2"
"Inverted","LOWvPSE",0.0310063852489764,"chr2"
"Inverted","LOWvPSE",0.0300730120159883,"chr2"
"Inverted","LOWvPSE",0.0334754629189676,"chr2"
"Inverted","LOWvPSE",0.0317276005418355,"chr2"
"Inverted","LOWvPSE",0.0334810159787117,"chr2"
"Inverted","LOWvPSE",0.0282545951234856,"chr2"
"Inverted","LOWvPSE",0.0337887098340633,"chr2"
"Inverted","LOWvPSE",0.0324759815140865,"chr2"
"Inverted","LOWvPSE",0.0311370016777921,"chr2"
"Inverted","LOWvPSE",0.0352289497461002,"chr2"
"Collinear","LOWvPSE",0.0262319322795036,"chr2"
"Inverted","LOWvPSE",0.0271824980919943,"chr2"
"Inverted","LOWvPSE",0.0228105142061379,"chr2"
"Inverted","LOWvPSE",0.033686945947263,"chr2"
"Inverted","LOWvPSE",0.0328547966642062,"chr2"
"Inverted","LOWvPSE",0.0107732005151396,"chr2"
"Inverted","LOWvPSE",0.0304981092702663,"chr2"
"Inverted","LOWvPSE",0.0266416588890941,"chr2"
"Inverted","LOWvPSE",0.035363655297968,"chr2"
"Inverted","LOWvPSE",0.0316574490051896,"chr2"
"Inverted","LOWvPSE",0.0346371050711577,"chr2"
"Collinear","LOWvPSE",0.0324871049342551,"chr2"
"Inverted","LOWvPSE",0.0292727109652823,"chr2"
"Inverted","LOWvPSE",0.0289411703584246,"chr2"
"Inverted","LOWvPSE",0.0332865370860976,"chr2"
"Inverted","LOWvPSE",0.0320516180071037,"chr2"
"Inverted","LOWvPSE",0.0262576933124535,"chr2"
"Inverted","LOWvPSE",0.024969494075963,"chr2"
"Inverted","LOWvPSE",0.0292414437074016,"chr2"
"Inverted","LOWvPSE",0.029959895318573,"chr2"
"Inverted","LOWvPSE",0.0254931507092974,"chr2"
"Inverted","LOWvPSE",0.035122610747699,"chr2"
"Collinear","LOWvPSE",0.0330468328319219,"chr2"
"Inverted","LOWvPSE",0.0306321958153046,"chr2"
"Inverted","LOWvPSE",0.0382210369268044,"chr2"
"Inverted","LOWvPSE",0.0415455534807306,"chr2"
"Inverted","LOWvPSE",0.0336436355062437,"chr2"
"Inverted","LOWvPSE",0.0266402013062573,"chr2"
