"chr","windowStart","windowEnd","D","f_d","f_dM","StartMb","EndMb","center","Chrom","fd_filtered","Cat","CatConserv"
"NC_030304.1",4391875,4407737,-0.214094,-0.160049,-0.040995,4.391875,4.407737,4.399806,"Chr2",NA,"Collinear",NA
"NC_030304.1",4407747,4422123,0.11062,0.078365,0.027255,4.407747,4.422123,4.414935,"Chr2",0.078365,"Collinear",NA
"NC_030304.1",4422367,4432568,0.01199,0.006261,0.002617,4.422367,4.432568,4.4274675,"Chr2",0.006261,"Collinear",NA
"NC_030304.1",4432592,4441386,-0.154024,-0.165126,-0.049577,4.432592,4.441386,4.436989,"Chr2",NA,"Collinear",NA
"NC_030304.1",4441436,4452870,-0.019722,-0.015797,-0.004403,4.441436,4.45287,4.447153,"Chr2",NA,"Collinear",NA
"NC_030304.1",4452891,4463120,-0.17803,-0.182582,-0.058459,4.452891,4.46312,4.4580055,"Chr2",NA,"Collinear",NA
"NC_030304.1",4463213,4475555,0.0592,0.042819,0.01781,4.463213,4.475555,4.469384,"Chr2",0.042819,"Collinear",NA
"NC_030304.1",4475655,4491126,-0.07298,-0.04873,-0.019102,4.475655,4.491126,4.4833905,"Chr2",NA,"Collinear",NA
"NC_030304.1",4491132,4500391,0.026639,0.032852,0.010601,4.491132,4.500391,4.4957615,"Chr2",0.032852,"Collinear",NA
"NC_030304.1",4500402,4509057,0.261771,0.220974,0.09961,4.500402,4.509057,4.5047295,"Chr2",0.220974,"Collinear",NA
"NC_030304.1",4510064,4520129,0.21333,0.171276,0.055796,4.510064,4.520129,4.5150965,"Chr2",0.171276,"Collinear",NA
"NC_030304.1",4520130,4531706,0.071166,0.052648,0.021867,4.52013,4.531706,4.525918,"Chr2",0.052648,"Collinear",NA
"NC_030304.1",4531752,4540295,-0.211505,-0.300625,-0.074248,4.531752,4.540295,4.5360235,"Chr2",NA,"Collinear",NA
"NC_030304.1",4540346,4548071,-0.107267,-0.125816,-0.033966,4.540346,4.548071,4.5442085,"Chr2",NA,"Collinear",NA
"NC_030304.1",4548146,4563653,0.379524,0.201757,0.089797,4.548146,4.563653,4.5558995,"Chr2",0.201757,"Collinear",NA
"NC_030304.1",4563939,4590436,0.075893,0.037081,0.012219,4.563939,4.590436,4.5771875,"Chr2",0.037081,"Collinear",NA
"NC_030304.1",4590953,4616920,0.102779,0.052202,0.016041,4.590953,4.61692,4.6039365,"Chr2",0.052202,"Collinear",NA
"NC_030304.1",4617101,4630878,0.014411,0.009141,0.003662,4.617101,4.630878,4.6239895,"Chr2",0.009141,"Collinear",NA
"NC_030304.1",4630953,4646676,0.247521,0.175664,0.072301,4.630953,4.646676,4.6388145,"Chr2",0.175664,"Collinear",NA
"NC_030304.1",4646683,4661590,0.131714,0.107079,0.046981,4.646683,4.66159,4.6541365,"Chr2",0.107079,"Collinear",NA
"NC_030304.1",4661651,4674310,0.119082,0.130989,0.037837,4.661651,4.67431,4.6679805,"Chr2",0.130989,"Collinear",NA
"NC_030304.1",4674384,4688853,-0.036672,-0.027067,-0.008043,4.674384,4.688853,4.6816185,"Chr2",NA,"Collinear",NA
"NC_030304.1",4689045,4708288,0.129953,0.092943,0.028075,4.689045,4.708288,4.6986665,"Chr2",0.092943,"Collinear",NA
"NC_030304.1",4709664,4731563,-0.024043,-0.011579,-0.005541,4.709664,4.731563,4.7206135,"Chr2",NA,"Collinear",NA
"NC_030304.1",4732318,4747470,-0.362433,-0.398526,-0.062612,4.732318,4.74747,4.739894,"Chr2",NA,"Collinear",NA
"NC_030304.1",4747631,4760713,-0.133384,-0.150267,-0.03327,4.747631,4.760713,4.754172,"Chr2",NA,"Collinear",NA
"NC_030304.1",4761301,4774145,0.097692,0.109262,0.025932,4.761301,4.774145,4.767723,"Chr2",0.109262,"Collinear",NA
"NC_030304.1",4774157,4785252,-0.06181,-0.070048,-0.01903,4.774157,4.785252,4.7797045,"Chr2",NA,"Collinear",NA
"NC_030304.1",4785359,4798743,0.222757,0.233391,0.072404,4.785359,4.798743,4.792051,"Chr2",0.233391,"Collinear",NA
"NC_030304.1",4799433,4810340,0.051523,0.076145,0.014645,4.799433,4.81034,4.8048865,"Chr2",0.076145,"Collinear",NA
"NC_030304.1",4810564,4821324,0.134836,0.083905,0.040581,4.810564,4.821324,4.815944,"Chr2",0.083905,"Collinear",NA
"NC_030304.1",4821409,4826842,0.137303,0.167071,0.057441,4.821409,4.826842,4.8241255,"Chr2",0.167071,"Collinear",NA
"NC_030304.1",4826860,4835127,0.253141,0.297219,0.101152,4.82686,4.835127,4.8309935,"Chr2",0.297219,"Collinear",NA
"NC_030304.1",4835196,4842705,-0.237712,-0.553421,-0.076529,4.835196,4.842705,4.8389505,"Chr2",NA,"Collinear",NA
"NC_030304.1",4842733,4849101,0.093581,0.089845,0.029518,4.842733,4.849101,4.845917,"Chr2",0.089845,"Collinear",NA
"NC_030304.1",4849105,4853403,0.243134,0.31438,0.103699,4.849105,4.853403,4.851254,"Chr2",0.31438,"Collinear",NA
"NC_030304.1",4853454,4861280,-0.090711,-0.089404,-0.02552,4.853454,4.86128,4.857367,"Chr2",NA,"Collinear",NA
"NC_030304.1",4861302,4871401,0.235004,0.185806,0.057813,4.861302,4.871401,4.8663515,"Chr2",0.185806,"Collinear",NA
"NC_030304.1",4871422,4882651,0.004623,0.003206,0.001018,4.871422,4.882651,4.8770365,"Chr2",0.003206,"Collinear",NA
"NC_030304.1",4882770,4892725,-0.030779,-0.030707,-0.01011,4.88277,4.892725,4.8877475,"Chr2",NA,"Collinear",NA
"NC_030304.1",4892899,4905066,0.024441,0.015538,0.007604,4.892899,4.905066,4.8989825,"Chr2",0.015538,"Collinear",NA
"NC_030304.1",4905165,4915506,-0.029673,-0.027376,-0.011159,4.905165,4.915506,4.9103355,"Chr2",NA,"Collinear",NA
"NC_030304.1",4915555,4923062,0.219679,0.31162,0.113133,4.915555,4.923062,4.9193085,"Chr2",0.31162,"Collinear",NA
"NC_030304.1",4923106,4933006,-0.174925,-0.265961,-0.050966,4.923106,4.933006,4.928056,"Chr2",NA,"Collinear",NA
"NC_030304.1",4933009,4942708,0.19048,0.250058,0.080631,4.933009,4.942708,4.9378585,"Chr2",0.250058,"Collinear",NA
"NC_030304.1",4942711,4949549,-0.029867,-0.036715,-0.008858,4.942711,4.949549,4.94613,"Chr2",NA,"Collinear",NA
"NC_030304.1",4950229,4956267,-0.019333,-0.027681,-0.006949,4.950229,4.956267,4.953248,"Chr2",NA,"Collinear",NA
"NC_030304.1",4956522,4968967,0.028479,0.037015,0.007379,4.956522,4.968967,4.9627445,"Chr2",0.037015,"Collinear",NA
"NC_030304.1",4969042,4979807,0.01931,0.024929,0.004876,4.969042,4.979807,4.9744245,"Chr2",0.024929,"Collinear",NA
"NC_030304.1",4980080,4986621,0.093695,0.124697,0.030326,4.98008,4.986621,4.9833505,"Chr2",0.124697,"Collinear",NA
"NC_030304.1",4986719,4997014,0.005675,0.004501,0.001636,4.986719,4.997014,4.9918665,"Chr2",0.004501,"Collinear",NA
"NC_030304.1",4997233,5015720,0.116902,0.109001,0.031707,4.997233,5.01572,5.0064765,"Chr2",0.109001,"Collinear",NA
"NC_030304.1",5015850,5029715,0.053888,0.041591,0.012458,5.01585,5.029715,5.0227825,"Chr2",0.041591,"Collinear","CollinearFR"
"NC_030304.1",5029799,5037918,-0.076301,-0.09424,-0.023263,5.029799,5.037918,5.0338585,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5037930,5047110,0.10344,0.076342,0.029431,5.03793,5.04711,5.04252,"Chr2",0.076342,"Collinear","CollinearFR"
"NC_030304.1",5047135,5062398,-0.11605,-0.073847,-0.031571,5.047135,5.062398,5.0547665,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5062409,5072313,0.004978,0.006816,0.001655,5.062409,5.072313,5.067361,"Chr2",0.006816,"Collinear","CollinearFR"
"NC_030304.1",5072325,5081871,0.363697,0.287963,0.124783,5.072325,5.081871,5.077098,"Chr2",0.287963,"Collinear","CollinearFR"
"NC_030304.1",5081888,5092856,-0.207561,-0.273552,-0.048745,5.081888,5.092856,5.087372,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5092967,5099742,0.125689,0.139421,0.050184,5.092967,5.099742,5.0963545,"Chr2",0.139421,"Collinear","CollinearFR"
"NC_030304.1",5100062,5111630,-0.345622,-0.338455,-0.110971,5.100062,5.11163,5.105846,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5111684,5130416,0.228401,0.184632,0.060754,5.111684,5.130416,5.12105,"Chr2",0.184632,"Collinear","CollinearFR"
"NC_030304.1",5130594,5140318,0.104803,0.114072,0.040955,5.130594,5.140318,5.135456,"Chr2",0.114072,"Collinear","CollinearFR"
"NC_030304.1",5140342,5146883,-0.082553,-0.109424,-0.02346,5.140342,5.146883,5.1436125,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5146924,5153245,0.261926,0.323619,0.107579,5.146924,5.153245,5.1500845,"Chr2",0.323619,"Collinear","CollinearFR"
"NC_030304.1",5153290,5160246,-0.067695,-0.106185,-0.024062,5.15329,5.160246,5.156768,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5160270,5167865,-0.011817,-0.016216,-0.004254,5.16027,5.167865,5.1640675,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5167925,5174370,0.0912,0.108109,0.028692,5.167925,5.17437,5.1711475,"Chr2",0.108109,"Collinear","CollinearFR"
"NC_030304.1",5174419,5182357,-0.039118,-0.059781,-0.013423,5.174419,5.182357,5.178388,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5182429,5191192,0.327353,0.120222,0.066273,5.182429,5.191192,5.1868105,"Chr2",0.120222,"Collinear","CollinearFR"
"NC_030304.1",5191243,5196870,0.094787,0.165577,0.050232,5.191243,5.19687,5.1940565,"Chr2",0.165577,"Collinear","CollinearFR"
"NC_030304.1",5196913,5204227,-0.192647,-0.44169,-0.093904,5.196913,5.204227,5.20057,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5204253,5209371,-0.161698,-0.346686,-0.075777,5.204253,5.209371,5.206812,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5209386,5216830,0.368254,0.41674,0.195722,5.209386,5.21683,5.213108,"Chr2",0.41674,"Collinear","CollinearFR"
"NC_030304.1",5217200,5222318,0.132038,0.151623,0.051347,5.2172,5.222318,5.219759,"Chr2",0.151623,"Collinear","CollinearFR"
"NC_030304.1",5222321,5230760,0.230701,0.267328,0.083764,5.222321,5.23076,5.2265405,"Chr2",0.267328,"Collinear","CollinearFR"
"NC_030304.1",5230764,5241342,0.068819,0.078951,0.023151,5.230764,5.241342,5.236053,"Chr2",0.078951,"Collinear","CollinearFR"
"NC_030304.1",5241343,5253427,0.141454,0.137666,0.041411,5.241343,5.253427,5.247385,"Chr2",0.137666,"Collinear","CollinearFR"
"NC_030304.1",5253689,5267218,-0.132248,-0.198813,-0.043132,5.253689,5.267218,5.2604535,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5267331,5279052,-0.176977,-0.237734,-0.056984,5.267331,5.279052,5.2731915,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5279068,5287522,-0.118869,-0.158107,-0.052284,5.279068,5.287522,5.283295,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5287533,5301136,0.051387,0.056432,0.017842,5.287533,5.301136,5.2943345,"Chr2",0.056432,"Collinear","CollinearFR"
"NC_030304.1",5301214,5311053,0.072565,0.064748,0.026726,5.301214,5.311053,5.3061335,"Chr2",0.064748,"Collinear","CollinearFR"
"NC_030304.1",5311286,5321602,-0.034393,-0.041694,-0.01007,5.311286,5.321602,5.316444,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5321615,5329604,0.440832,0.38732,0.169072,5.321615,5.329604,5.3256095,"Chr2",0.38732,"Collinear","CollinearFR"
"NC_030304.1",5329931,5341451,0.217872,0.200108,0.078822,5.329931,5.341451,5.335691,"Chr2",0.200108,"Collinear","CollinearFR"
"NC_030304.1",5341503,5351962,-0.104042,-0.099578,-0.031778,5.341503,5.351962,5.3467325,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5351982,5360390,-0.1292,-0.094581,-0.028066,5.351982,5.36039,5.356186,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5360411,5367063,-0.090245,-0.143396,-0.030256,5.360411,5.367063,5.363737,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5367096,5370905,-0.07227,-0.175561,-0.029489,5.367096,5.370905,5.3690005,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5371079,5377517,0.174121,0.148331,0.05953,5.371079,5.377517,5.374298,"Chr2",0.148331,"Collinear","CollinearFR"
"NC_030304.1",5377532,5383944,0.194487,0.195285,0.059663,5.377532,5.383944,5.380738,"Chr2",0.195285,"Collinear","CollinearFR"
"NC_030304.1",5383980,5390343,-0.020544,-0.028377,-0.005916,5.38398,5.390343,5.3871615,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5390397,5398092,-0.027948,-0.040523,-0.012404,5.390397,5.398092,5.3942445,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5398329,5404986,0.153936,0.194011,0.062462,5.398329,5.404986,5.4016575,"Chr2",0.194011,"Collinear","CollinearFR"
"NC_030304.1",5405091,5413228,-0.033287,-0.033116,-0.011011,5.405091,5.413228,5.4091595,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5413285,5420544,-0.078058,-0.082202,-0.025772,5.413285,5.420544,5.4169145,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5420673,5429873,0.081071,0.067429,0.025131,5.420673,5.429873,5.425273,"Chr2",0.067429,"Collinear","CollinearFR"
"NC_030304.1",5430071,5438979,0.237943,0.170125,0.073572,5.430071,5.438979,5.434525,"Chr2",0.170125,"Collinear","CollinearFR"
"NC_030304.1",5438984,5446284,-0.000128,-0.000177,-5.3e-05,5.438984,5.446284,5.442634,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5446288,5451760,0.137691,0.224875,0.059008,5.446288,5.45176,5.449024,"Chr2",0.224875,"Collinear","CollinearFR"
"NC_030304.1",5451772,5461523,0.082183,0.070793,0.025438,5.451772,5.461523,5.4566475,"Chr2",0.070793,"Collinear","CollinearFR"
"NC_030304.1",5461620,5468520,0.112041,0.117752,0.043589,5.46162,5.46852,5.46507,"Chr2",0.117752,"Collinear","CollinearFR"
"NC_030304.1",5468535,5474324,-0.166645,-0.255781,-0.059687,5.468535,5.474324,5.4714295,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5474426,5481247,0.321868,0.322728,0.08009,5.474426,5.481247,5.4778365,"Chr2",0.322728,"Collinear","CollinearFR"
"NC_030304.1",5481249,5488058,-0.136767,-0.195832,-0.037326,5.481249,5.488058,5.4846535,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5488061,5496748,-0.001882,-0.001506,-0.000398,5.488061,5.496748,5.4924045,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5496899,5503434,0.373346,0.294904,0.110865,5.496899,5.503434,5.5001665,"Chr2",0.294904,"Collinear","CollinearFR"
"NC_030304.1",5503444,5513039,-0.261563,-0.127881,-0.050676,5.503444,5.513039,5.5082415,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5513168,5519716,-0.123222,-0.225082,-0.040997,5.513168,5.519716,5.516442,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5519733,5527414,0.063605,0.067792,0.020815,5.519733,5.527414,5.5235735,"Chr2",0.067792,"Collinear","CollinearFR"
"NC_030304.1",5527509,5533938,0.224288,0.267168,0.087857,5.527509,5.533938,5.5307235,"Chr2",0.267168,"Collinear","CollinearFR"
"NC_030304.1",5533939,5541200,0.217787,0.20775,0.069608,5.533939,5.5412,5.5375695,"Chr2",0.20775,"Collinear","CollinearFR"
"NC_030304.1",5541321,5550546,-0.107146,-0.14217,-0.035224,5.541321,5.550546,5.5459335,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5550565,5561696,-0.038747,-0.035895,-0.010437,5.550565,5.561696,5.5561305,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5561773,5571011,0.219465,0.141183,0.074237,5.561773,5.571011,5.566392,"Chr2",0.141183,"Collinear","CollinearFR"
"NC_030304.1",5571299,5578979,0.139068,0.147408,0.048491,5.571299,5.578979,5.575139,"Chr2",0.147408,"Collinear","CollinearFR"
"NC_030304.1",5579405,5592741,0.187902,0.13792,0.048203,5.579405,5.592741,5.586073,"Chr2",0.13792,"Collinear","CollinearFR"
"NC_030304.1",5592767,5605148,0.057382,0.053814,0.010636,5.592767,5.605148,5.5989575,"Chr2",0.053814,"Collinear","CollinearFR"
"NC_030304.1",5605149,5614138,-0.158642,-0.156977,-0.039269,5.605149,5.614138,5.6096435,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5614225,5625253,0.032589,0.028885,0.007588,5.614225,5.625253,5.619739,"Chr2",0.028885,"Collinear","CollinearFR"
"NC_030304.1",5625487,5637972,-0.113953,-0.092272,-0.030289,5.625487,5.637972,5.6317295,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5637979,5646898,-0.096159,-0.071941,-0.024099,5.637979,5.646898,5.6424385,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5646904,5659854,0.146935,0.124903,0.060752,5.646904,5.659854,5.653379,"Chr2",0.124903,"Collinear","CollinearFR"
"NC_030304.1",5659857,5672537,0.287549,0.074827,0.047982,5.659857,5.672537,5.666197,"Chr2",0.074827,"Collinear","CollinearFR"
"NC_030304.1",5672792,5689428,-0.530016,-0.254509,-0.126843,5.672792,5.689428,5.68111,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5689436,5703248,0.21521,0.096003,0.049857,5.689436,5.703248,5.696342,"Chr2",0.096003,"Collinear","CollinearFR"
"NC_030304.1",5703259,5709829,0.184692,0.153159,0.066215,5.703259,5.709829,5.706544,"Chr2",0.153159,"Collinear","CollinearFR"
"NC_030304.1",5709836,5715253,0.020445,0.01884,0.008111,5.709836,5.715253,5.7125445,"Chr2",0.01884,"Collinear","CollinearFR"
"NC_030304.1",5715519,5724736,0.101764,0.059148,0.028268,5.715519,5.724736,5.7201275,"Chr2",0.059148,"Collinear","CollinearFR"
"NC_030304.1",5724739,5733885,-0.205479,-0.165879,-0.044244,5.724739,5.733885,5.729312,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5733980,5745260,0.089508,0.080058,0.024304,5.73398,5.74526,5.73962,"Chr2",0.080058,"Collinear","CollinearFR"
"NC_030304.1",5745262,5755350,0.313488,0.160113,0.053044,5.745262,5.75535,5.750306,"Chr2",0.160113,"Collinear","CollinearFR"
"NC_030304.1",5755366,5763955,0.219753,0.113828,0.047269,5.755366,5.763955,5.7596605,"Chr2",0.113828,"Collinear","CollinearFR"
"NC_030304.1",5763957,5766330,-0.021157,-0.032997,-0.01315,5.763957,5.76633,5.7651435,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5766388,5769906,0.107891,0.11732,0.041854,5.766388,5.769906,5.768147,"Chr2",0.11732,"Collinear","CollinearFR"
"NC_030304.1",5769908,5772667,-0.135792,-0.29897,-0.111706,5.769908,5.772667,5.7712875,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5772676,5782305,0.278969,0.142602,0.074124,5.772676,5.782305,5.7774905,"Chr2",0.142602,"Collinear","CollinearFR"
"NC_030304.1",5782484,5796223,-0.14968,-0.134511,-0.049166,5.782484,5.796223,5.7893535,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5796235,5799088,0.042178,0.071164,0.03284,5.796235,5.799088,5.7976615,"Chr2",0.071164,"Collinear","CollinearFR"
"NC_030304.1",5799171,5815920,0.300804,0.154032,0.063255,5.799171,5.81592,5.8075455,"Chr2",0.154032,"Collinear","CollinearFR"
"NC_030304.1",5815948,5818028,-0.16032,-0.222685,-0.097642,5.815948,5.818028,5.816988,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5818030,5820966,0.050648,0.101391,0.05262,5.81803,5.820966,5.819498,"Chr2",0.101391,"Collinear","CollinearFR"
"NC_030304.1",5820969,5841318,0.405871,0.204872,0.103248,5.820969,5.841318,5.8311435,"Chr2",0.204872,"Collinear","CollinearFR"
"NC_030304.1",5841347,5850286,-0.107455,-0.080121,-0.025435,5.841347,5.850286,5.8458165,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5850312,5857867,0.254169,0.197596,0.054366,5.850312,5.857867,5.8540895,"Chr2",0.197596,"Collinear","CollinearFR"
"NC_030304.1",5857870,5866883,0.163674,0.109905,0.047161,5.85787,5.866883,5.8623765,"Chr2",0.109905,"Collinear","CollinearFR"
"NC_030304.1",5866903,5877692,0.527074,0.329195,0.156745,5.866903,5.877692,5.8722975,"Chr2",0.329195,"Collinear","CollinearFR"
"NC_030304.1",5877920,5888993,0.256624,0.139777,0.058589,5.87792,5.888993,5.8834565,"Chr2",0.139777,"Collinear","CollinearFR"
"NC_030304.1",5889098,5897908,0.037978,0.026533,0.009849,5.889098,5.897908,5.893503,"Chr2",0.026533,"Collinear","CollinearFR"
"NC_030304.1",5897968,5907038,0.026149,0.015843,0.0057,5.897968,5.907038,5.902503,"Chr2",0.015843,"Collinear","CollinearFR"
"NC_030304.1",5907272,5918417,0.054191,0.039064,0.009851,5.907272,5.918417,5.9128445,"Chr2",0.039064,"Collinear","CollinearFR"
"NC_030304.1",5918427,5929527,0.150925,0.109946,0.036658,5.918427,5.929527,5.923977,"Chr2",0.109946,"Collinear","CollinearFR"
"NC_030304.1",5929548,5939589,0.101399,0.076758,0.026342,5.929548,5.939589,5.9345685,"Chr2",0.076758,"Collinear","CollinearFR"
"NC_030304.1",5939725,5951380,-0.043244,-0.030394,-0.011953,5.939725,5.95138,5.9455525,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5951400,5960869,-0.250496,-0.319103,-0.063386,5.9514,5.960869,5.9561345,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5961038,5969882,-0.203908,-0.115658,-0.035726,5.961038,5.969882,5.96546,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5969962,5982305,-0.025602,-0.010144,-0.004107,5.969962,5.982305,5.9761335,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",5982457,5996281,0.244671,0.102468,0.040962,5.982457,5.996281,5.989369,"Chr2",0.102468,"Collinear","CollinearFR"
"NC_030304.1",5996443,6010100,0.031552,0.01722,0.007858,5.996443,6.0101,6.0032715,"Chr2",0.01722,"Collinear","CollinearFR"
"NC_030304.1",6010113,6022467,0.133068,0.069387,0.027822,6.010113,6.022467,6.01629,"Chr2",0.069387,"Collinear","CollinearFR"
"NC_030304.1",6022477,6034251,-0.054471,-0.036355,-0.010717,6.022477,6.034251,6.028364,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",6034373,6044502,0.009047,0.002969,0.001487,6.034373,6.044502,6.0394375,"Chr2",0.002969,"Collinear","CollinearFR"
"NC_030304.1",6044550,6060257,0.227996,0.123987,0.031729,6.04455,6.060257,6.0524035,"Chr2",0.123987,"Collinear","CollinearFR"
"NC_030304.1",6060344,6069592,0.002238,0.001466,0.000453,6.060344,6.069592,6.064968,"Chr2",0.001466,"Collinear","CollinearFR"
"NC_030304.1",6069600,6080624,0.096284,0.046008,0.021044,6.0696,6.080624,6.075112,"Chr2",0.046008,"Collinear","CollinearFR"
"NC_030304.1",6080631,6093368,0.219335,0.121091,0.038079,6.080631,6.093368,6.0869995,"Chr2",0.121091,"Collinear","CollinearFR"
"NC_030304.1",6093444,6104174,-0.100919,-0.09533,-0.026254,6.093444,6.104174,6.098809,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",6104184,6114734,0.124177,0.096742,0.033056,6.104184,6.114734,6.109459,"Chr2",0.096742,"Collinear","CollinearFR"
"NC_030304.1",6114741,6125865,-0.162891,-0.158538,-0.033963,6.114741,6.125865,6.120303,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",6125897,6138481,0.01615,0.009746,0.003036,6.125897,6.138481,6.132189,"Chr2",0.009746,"Collinear","CollinearFR"
"NC_030304.1",6138485,6148983,0.086079,0.052306,0.01767,6.138485,6.148983,6.143734,"Chr2",0.052306,"Collinear","CollinearFR"
"NC_030304.1",6149257,6154805,0.031178,0.030532,0.01022,6.149257,6.154805,6.152031,"Chr2",0.030532,"Collinear","CollinearFR"
"NC_030304.1",6154903,6164855,0.082699,0.078749,0.022592,6.154903,6.164855,6.159879,"Chr2",0.078749,"Collinear","CollinearFR"
"NC_030304.1",6164982,6176129,-0.114551,-0.112556,-0.03252,6.164982,6.176129,6.1705555,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",6176317,6189051,0.198369,0.200698,0.056086,6.176317,6.189051,6.182684,"Chr2",0.200698,"Collinear","CollinearFR"
"NC_030304.1",6189055,6206467,-0.208821,-0.189276,-0.045672,6.189055,6.206467,6.197761,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",6206599,6217623,-0.286486,-0.33102,-0.072829,6.206599,6.217623,6.212111,"Chr2",NA,"Collinear","CollinearFR"
"NC_030304.1",6217653,6230796,-0.240741,-0.229272,-0.054435,6.217653,6.230796,6.2242245,"Chr2",NA,"Collinear","CollinearFR"
