"IntrogressionEffectEstimate","Cat","Chrom"
0.0077353494323787,"Collinear","chr4"
0.0069709826649829,"Collinear","chr4"
0.0046872585482593,"Collinear","chr4"
0.0063263527110076,"Collinear","chr4"
0.00472957864620062,"Collinear","chr4"
0.00444798659415249,"Collinear","chr4"
0.0070656007337447,"Collinear","chr4"
0.0066685264345023,"Collinear","chr4"
0.0071198336165001,"Collinear","chr4"
0.0075320262812698,"Collinear","chr4"
0.0079024175964682,"Collinear","chr4"
0.0084721155034216,"Collinear","chr4"
0.0072128754264111,"Collinear","chr4"
0.0063529729954906,"Collinear","chr4"
0.0073499963037661,"Collinear","chr4"
0.0061098639688217,"Collinear","chr4"
0.0075997684067878,"Collinear","chr4"
0.0078966480475901,"Collinear","chr4"
0.0070408944951074,"Collinear","chr4"
0.00786560568918451,"Collinear","chr4"
0.0072448555334615,"Collinear","chr4"
0.00357075034407428,"Collinear","chr4"
0.00505346218627369,"Collinear","chr4"
0.0066288200983453,"Collinear","chr4"
0.0066980260091779,"Collinear","chr4"
0.0066678598560018,"Collinear","chr4"
0.00541875020502102,"Collinear","chr4"
0.0110886514874608,"Collinear","chr4"
0.0101077425912421,"Collinear","chr4"
0.0093784872587883,"Collinear","chr4"
0.010007604473577,"Collinear","chr4"
0.0076677168455544,"Collinear","chr4"
0.00478123922431881,"Collinear","chr4"
0.00444396005314837,"Collinear","chr4"
0.0090674264182723,"Collinear","chr4"
0.0096611817699782,"Collinear","chr4"
0.0066017947747441,"Collinear","chr4"
0.00618712905404184,"Collinear","chr4"
0.00524504172934249,"Collinear","chr4"
0.009337667575999,"Collinear","chr4"
0.0128825630894865,"Collinear","chr4"
0.0114437020008367,"Collinear","chr4"
0.0106539882242988,"Collinear","chr4"
0.0114268354517012,"Collinear","chr4"
0.0096194806010917,"Collinear","chr4"
0.0059298029867522,"Collinear","chr4"
0.00844074583356644,"Collinear","chr4"
0.0136760623364068,"Collinear","chr4"
0.0106260369401798,"Collinear","chr4"
0.00634375404828015,"Collinear","chr4"
0.00981571076495701,"Collinear","chr4"
0.012298603503438,"Collinear","chr4"
0.00963487638142104,"Collinear","chr4"
0.0164519552687939,"Collinear","chr4"
0.0139624132462382,"Collinear","chr4"
0.0090921454313477,"Collinear","chr4"
0.0062160357746595,"Collinear","chr4"
0.00484153350088654,"Collinear","chr4"
0.00628545435679331,"Collinear","chr4"
0.0028083144663511,"Collinear","chr4"
0.00766740181675815,"Collinear","chr4"
0.0031710685510832,"Collinear","chr4"
0.0042231389061819,"Collinear","chr4"
0.00463343269803238,"Collinear","chr4"
0.00297369395322941,"Collinear","chr4"
0.0024071785881851,"Collinear","chr4"
0.00356166378255997,"Collinear","chr4"
0.00271820834779,"Collinear","chr4"
0.0057909116701214,"Collinear","chr4"
0.0021445807242894,"Collinear","chr4"
0.00394259060211762,"Collinear","chr4"
0.00890367092300872,"Collinear","chr4"
0.0033774454787185,"Collinear","chr4"
0.0026530430340567,"Collinear","chr4"
0.0032583781683921,"Collinear","chr4"
0.00356566545927159,"Collinear","chr4"
0.00378649486648284,"Collinear","chr4"
0.00384549386313462,"Collinear","chr4"
0.00369919370465963,"Collinear","chr4"
0.00549877620872266,"Collinear","chr4"
0.0058546894174973,"Collinear","chr4"
0.00313801271422271,"Collinear","chr4"
0.00619249422467844,"Collinear","chr4"
0.00280352092084193,"Collinear","chr4"
0.0027784701316206,"Collinear","chr4"
0.0051334407019801,"Collinear","chr4"
0.0042476141711624,"Collinear","chr4"
0.004864343307783,"Collinear","chr4"
0.0050462273097594,"Collinear","chr4"
0.0061942696491607,"Collinear","chr4"
0.0072187388783911,"Collinear","chr4"
0.0048586174982441,"Collinear","chr4"
0.0033998485383632,"Collinear","chr4"
0.00635094694663894,"Collinear","chr4"
0.0047754809962494,"Collinear","chr4"
0.0055196154287832,"Collinear","chr4"
0.0047781430814307,"Collinear","chr4"
0.0060805149747998,"Collinear","chr4"
0.0053746119653908,"Collinear","chr4"
0.0051658474151903,"Collinear","chr4"
0.0072708639644618,"Collinear","chr4"
0.0072821196839593,"Collinear","chr4"
0.0064864832801305,"Collinear","chr4"
0.005882862140445,"Collinear","chr4"
0.0072626421731569,"Collinear","chr4"
0.0043580245310554,"Collinear","chr4"
0.0030193245502149,"Collinear","chr4"
0.0041179635008914,"Collinear","chr4"
0.0034598569456768,"Collinear","chr4"
0.0042556770329173,"Collinear","chr4"
0.0082841035013871,"Collinear","chr4"
0.0090453595326446,"Collinear","chr4"
0.0076907677178811,"Collinear","chr4"
0.0076151794979425,"Collinear","chr4"
0.00610728239888397,"Collinear","chr4"
0.0071613067073283,"Collinear","chr4"
0.0037723537279435,"Collinear","chr4"
0.00363076609573414,"Collinear","chr4"
0.0035415202149666,"Collinear","chr4"
0.0046862572261908,"Collinear","chr4"
0.0037069072499404,"Collinear","chr4"
0.004441344666833,"Collinear","chr4"
0.0033135472634538,"Collinear","chr4"
0.00179181863047381,"Collinear","chr4"
0.00432200970054967,"Collinear","chr4"
0.00424384375441431,"Collinear","chr4"
0.0058633423532333,"Collinear","chr4"
0.0050759079130199,"Collinear","chr4"
0.0065206044547522,"Collinear","chr4"
0.0071354597999512,"Collinear","chr4"
0.007810311920387,"Collinear","chr4"
0.0062334643919134,"Collinear","chr4"
0.0036827247663217,"Collinear","chr4"
0.0053020641922556,"Collinear","chr4"
0.00556042628279279,"Collinear","chr4"
0.00451109482267268,"Collinear","chr4"
0.0040566760652633,"Collinear","chr4"
0.00773541365267168,"Collinear","chr4"
0.0017241047765112,"Collinear","chr4"
0.00288376188822351,"Collinear","chr4"
0.00582960030125669,"Collinear","chr4"
0.0036960617628685,"Collinear","chr4"
0.0040570167343775,"Collinear","chr4"
0.0041909733830358,"Collinear","chr4"
0.00404358216893694,"Collinear","chr4"
0.0058144654206501,"Collinear","chr4"
0.0055302256798875,"Collinear","chr4"
0.0041043621681932,"Collinear","chr4"
0.00552758726637011,"Collinear","chr4"
0.00510421563118109,"Collinear","chr4"
0.0070108193241241,"Collinear","chr4"
0.0116527610490353,"Collinear","chr4"
0.006501899858011,"Collinear","chr4"
0.0041306048996256,"Collinear","chr4"
0.00288443760103188,"Collinear","chr4"
0.0051414980774239,"Collinear","chr4"
0.0053698536015089,"Collinear","chr4"
0.0064946011100165,"Collinear","chr4"
0.0079337591235365,"Collinear","chr4"
0.0056066347643661,"Collinear","chr4"
0.00537978299216899,"Collinear","chr4"
0.0060556197126722,"Collinear","chr4"
0.00569587732919491,"Collinear","chr4"
0.0039936051137317,"Collinear","chr4"
0.0023502992144762,"Collinear","chr4"
0.0040615843922856,"Collinear","chr4"
0.0040183175735556,"Collinear","chr4"
0.0049929924555627,"Collinear","chr4"
0.0053685523522653,"Collinear","chr4"
0.003134877342254,"Collinear","chr4"
0.0023844531898501,"Collinear","chr4"
0.00491285277039804,"Collinear","chr4"
0.0034111616158268,"Collinear","chr4"
0.00181868441278727,"Collinear","chr4"
0.0020351364119221,"Collinear","chr4"
0.0023259578893112,"Collinear","chr4"
0.0027946228132421,"Collinear","chr4"
0.0049736363333093,"Collinear","chr4"
0.0034585044010525,"Collinear","chr4"
0.0036505408400646,"Collinear","chr4"
0.00430910740394603,"Collinear","chr4"
0.0032822597103177,"Collinear","chr4"
0.00706505502989367,"Collinear","chr4"
0.0037101130893654,"Collinear","chr4"
0.00215936132335962,"Collinear","chr4"
0.0039842086567641,"Collinear","chr4"
0.0034285587459917,"Collinear","chr4"
0.0034228258914222,"Collinear","chr4"
0.0037817196387362,"Collinear","chr4"
0.0057545885318897,"Collinear","chr4"
0.0054500350359978,"Collinear","chr4"
0.004778677017805,"Collinear","chr4"
0.0073413033322457,"Collinear","chr4"
0.00456522192087803,"Collinear","chr4"
0.00664066555541491,"Collinear","chr4"
0.00825824181337171,"Collinear","chr4"
0.00467402675110221,"Collinear","chr4"
0.0055047603624301,"Collinear","chr4"
0.0035282606922226,"Collinear","chr4"
0.0056737014502467,"Collinear","chr4"
0.0029829379968265,"Collinear","chr4"
0.0052702141169057,"Collinear","chr4"
0.00352080976909821,"Collinear","chr4"
0.00330353223842449,"Collinear","chr4"
0.00769794965666638,"Collinear","chr4"
0.005976032437491,"Collinear","chr4"
0.0065547035673674,"Collinear","chr4"
0.0042991856808529,"Collinear","chr4"
0.0039334142751175,"Collinear","chr4"
0.0045779312076661,"Collinear","chr4"
0.0048496518698658,"Collinear","chr4"
0.0044556670167958,"Collinear","chr4"
0.0065359536831614,"Collinear","chr4"
0.0055421325621014,"Collinear","chr4"
0.0023274365548207,"Collinear","chr4"
0.0054915220995138,"Collinear","chr4"
0.002639665600895,"Collinear","chr4"
0.0040414197585243,"Collinear","chr4"
0.002586069440714,"Collinear","chr4"
0.00283292010425206,"Collinear","chr4"
0.0014430249544776,"Collinear","chr4"
0.00313772758703703,"Collinear","chr4"
0.00420787104052,"Collinear","chr4"
0.0029671010644902,"Collinear","chr4"
0.0029796909889443,"Collinear","chr4"
0.0035812605236265,"Collinear","chr4"
0.0083849839683054,"Collinear","chr4"
0.0034060094011124,"Collinear","chr4"
0.0029262407804052,"Collinear","chr4"
0.0036915194861517,"Collinear","chr4"
0.0048823087920406,"Collinear","chr4"
0.0061049375693619,"Collinear","chr4"
0.0068645575118031,"Collinear","chr4"
0.0075771540309984,"Collinear","chr4"
0.0037549790528069,"Collinear","chr4"
0.0029269914237446,"Collinear","chr4"
0.00330171056861757,"Collinear","chr4"
0.0082758968143998,"Collinear","chr4"
0.00279863613721022,"Collinear","chr4"
0.004943989197955,"Collinear","chr4"
0.0067006635928388,"Collinear","chr4"
0.004792904940071,"Collinear","chr4"
0.0052626331557369,"Collinear","chr4"
0.00498153118246381,"Collinear","chr4"
0.0060543836448841,"Collinear","chr4"
0.0055208331456695,"Collinear","chr4"
0.0036575718201205,"Collinear","chr4"
0.0031698535892151,"Collinear","chr4"
0.00531300078332666,"Collinear","chr4"
0.0037254927727495,"Collinear","chr4"
0.0044013438441274,"Collinear","chr4"
0.0037040308149627,"Collinear","chr4"
0.0048489106175334,"Collinear","chr4"
0.0030882107805712,"Collinear","chr4"
0.0036879582142044,"Collinear","chr4"
0.0043171835900059,"Collinear","chr4"
0.0032052214532956,"Collinear","chr4"
0.004096750216576,"Collinear","chr4"
0.0055715365890635,"Collinear","chr4"
0.000867159962161052,"Collinear","chr4"
0.00540381950790346,"Collinear","chr4"
0.0055928930084117,"Collinear","chr4"
0.0043936503048226,"Collinear","chr4"
0.0031012403450794,"Collinear","chr4"
0.0036838411999637,"Collinear","chr4"
0.0050180737410146,"Collinear","chr4"
0.00514143434800519,"Collinear","chr4"
0.0040430796911715,"Collinear","chr4"
0.00238581276256724,"Collinear","chr4"
0.0016362191913214,"Collinear","chr4"
0.0035894185889095,"Collinear","chr4"
0.00621046973795349,"Collinear","chr4"
0.0031075062572948,"Collinear","chr4"
0.00279937495929549,"Collinear","chr4"
0.0029973342769983,"Collinear","chr4"
0.00412800905231291,"Collinear","chr4"
0.00515192355171589,"Collinear","chr4"
0.00478746731127271,"Collinear","chr4"
0.0097680985203716,"Collinear","chr4"
0.0073040340215482,"Collinear","chr4"
0.008916926406581,"Collinear","chr4"
0.0033200051491777,"Collinear","chr4"
0.005413419443875,"Collinear","chr4"
0.0042476072468343,"Collinear","chr4"
0.0034500766666411,"Collinear","chr4"
0.0073303351647905,"Collinear","chr4"
0.0054758658480698,"Collinear","chr4"
0.0044444433592011,"Collinear","chr4"
0.003531665085628,"Collinear","chr4"
0.0041047209682325,"Collinear","chr4"
0.0051164174675356,"Collinear","chr4"
0.0059524919925543,"Collinear","chr4"
0.00372943009976759,"Collinear","chr4"
0.0071082820159474,"Collinear","chr4"
0.0041505533497024,"Collinear","chr4"
0.0049539183364071,"Collinear","chr4"
0.0066829263344388,"Collinear","chr4"
0.0056849395130312,"Collinear","chr4"
0.0035477067620032,"Collinear","chr4"
0.0041011532968518,"Collinear","chr4"
0.0056188410259363,"Collinear","chr4"
0.0071437190935295,"Collinear","chr4"
0.0054670694564261,"Collinear","chr4"
0.00246425678402827,"Collinear","chr4"
0.0062091814679995,"Collinear","chr4"
0.00600742983898161,"Collinear","chr4"
0.00228236906907605,"Collinear","chr4"
0.00244878367541472,"Collinear","chr4"
0.00417348584174647,"Collinear","chr4"
0.00299862906766742,"Collinear","chr4"
0.00242545906180796,"Collinear","chr4"
0.00222014253993293,"Collinear","chr4"
0.00193803311140519,"Collinear","chr4"
0.00309960935410531,"Collinear","chr4"
0.00444558457387699,"Collinear","chr4"
0.0067829817533104,"Collinear","chr4"
0.0050927274818221,"Collinear","chr4"
0.0052824073840981,"Collinear","chr4"
0.0067846479004604,"Collinear","chr4"
0.0044911186442024,"Collinear","chr4"
0.00396997343542551,"Collinear","chr4"
0.00407859024277317,"Collinear","chr4"
0.00355357787952744,"Collinear","chr4"
0.0032772366874008,"Collinear","chr4"
0.00553228178625619,"Collinear","chr4"
0.0053151477177494,"Collinear","chr4"
0.0057411757604221,"Collinear","chr4"
0.00445762060467854,"Collinear","chr4"
0.00267163816574916,"Collinear","chr4"
0.00503224279749732,"Collinear","chr4"
0.00429756466761976,"Collinear","chr4"
0.00240673702121341,"Collinear","chr4"
0.00229595518399111,"Collinear","chr4"
0.00350197601013894,"Collinear","chr4"
0.00228641025486409,"Collinear","chr4"
0.00250104412699986,"Collinear","chr4"
0.0030891579673727,"Collinear","chr4"
0.0054873100407232,"Collinear","chr4"
0.00370687260003126,"Collinear","chr4"
0.00275618468751998,"Collinear","chr4"
0.00381681651185132,"Collinear","chr4"
0.0033430467624949,"Collinear","chr4"
0.00305044019920525,"Collinear","chr4"
0.0052921375801658,"Collinear","chr4"
0.00011071834735678,"Collinear","chr4"
0.009049946249984,"Collinear","chr4"
0.00700774135840621,"Collinear","chr4"
0.00567805327802982,"Collinear","chr4"
0.0110100060024329,"Collinear","chr4"
0.0096842000785853,"Collinear","chr4"
0.00553360274431536,"Collinear","chr4"
0.008252511312925,"Collinear","chr4"
0.008030358788581,"Collinear","chr4"
0.0081189633289193,"Collinear","chr4"
0.0086618753478846,"Collinear","chr4"
0.0053826024501882,"Collinear","chr4"
0.0091144195209417,"Collinear","chr4"
0.0059955215294057,"Collinear","chr4"
0.00630774639812463,"Collinear","chr4"
0.0075528677258315,"Collinear","chr4"
0.0091282127364506,"Collinear","chr4"
0.00364439697691545,"Collinear","chr4"
0.00631244135746631,"Collinear","chr4"
0.0057053951427512,"Collinear","chr4"
0.0064528983918074,"Collinear","chr4"
0.0087641778290674,"Collinear","chr4"
0.0065264019851693,"Collinear","chr4"
0.0075800452731572,"Collinear","chr4"
0.0063548898546103,"Collinear","chr4"
0.00620494998792272,"Collinear","chr4"
0.00474411217185863,"Collinear","chr4"
0.0060842508347027,"Collinear","chr4"
0.0051829140051243,"Collinear","chr4"
0.00606455094866792,"Collinear","chr4"
0.00857763044873812,"Collinear","chr4"
0.00569857344599455,"Collinear","chr4"
0.00703825049699158,"Collinear","chr4"
0.00717359537725092,"Collinear","chr4"
0.0059697187684631,"Collinear","chr4"
0.0095080612312883,"Collinear","chr4"
0.00671854169691992,"Collinear","chr4"
0.0100159353399322,"Collinear","chr4"
0.0107432625343587,"Collinear","chr4"
0.00506680472427807,"Collinear","chr4"
0.0069622712499374,"Collinear","chr4"
0.0082873530883037,"Collinear","chr4"
0.0104141255104455,"Collinear","chr4"
0.008491370622401,"Collinear","chr4"
0.0089169259783945,"Collinear","chr4"
0.0097130355100978,"Collinear","chr4"
0.0083368855725682,"Collinear","chr4"
0.00596692542036642,"Collinear","chr4"
0.00662148463037781,"Collinear","chr4"
0.00799204535835394,"Collinear","chr4"
0.00644886060521676,"Collinear","chr4"
0.0054390759080412,"Collinear","chr4"
0.0056311137114118,"Collinear","chr4"
0.00573099634582455,"Collinear","chr4"
0.00408850244467925,"Collinear","chr4"
0.0068035746271372,"Collinear","chr4"
0.0064411877329372,"Collinear","chr4"
0.00395293625992905,"Collinear","chr4"
0.0083747995693541,"Collinear","chr4"
0.00537461830323213,"Collinear","chr4"
0.0090244103270629,"Collinear","chr4"
0.0102992837600397,"Collinear","chr4"
0.0119254424437723,"Collinear","chr4"
0.0087833200753754,"Collinear","chr4"
0.0083648611986625,"Collinear","chr4"
0.0056696084986465,"Collinear","chr4"
0.0064272010829791,"Collinear","chr4"
0.00740062159299217,"Collinear","chr4"
0.0073994930310712,"Collinear","chr4"
0.0073714135076092,"Collinear","chr4"
0.00527427416166595,"Collinear","chr4"
0.0082367258918203,"Collinear","chr4"
0.00429620908170994,"Collinear","chr4"
0.0071474414354041,"Collinear","chr4"
0.0107243501100086,"Collinear","chr4"
0.00785900876616316,"Collinear","chr4"
0.00729671761855751,"Collinear","chr4"
0.00731090041757394,"Collinear","chr4"
0.0103446075186628,"Collinear","chr4"
0.00350448141886114,"Collinear","chr4"
0.00316085448985184,"Collinear","chr4"
0.00501156325513782,"Collinear","chr4"
0.00592746084572393,"Collinear","chr4"
0.0066767564820611,"Collinear","chr4"
0.0098417268211242,"Collinear","chr4"
0.007760788564,"Collinear","chr4"
0.008330723688679,"Collinear","chr4"
0.00786042431320552,"Collinear","chr4"
0.00941217400358199,"Collinear","chr4"
0.00916680653104589,"Collinear","chr4"
0.00477638964025745,"Collinear","chr4"
0.0074979597509036,"Collinear","chr4"
0.00458202852898652,"Collinear","chr4"
0.0069699764734949,"Collinear","chr4"
0.0083138334870809,"Collinear","chr4"
0.00461424379955199,"Collinear","chr4"
0.0051868073011032,"Collinear","chr4"
0.0046050222092892,"Collinear","chr4"
0.0044829628827264,"Collinear","chr4"
0.0052277391893293,"Collinear","chr4"
0.0040389806997419,"Collinear","chr4"
0.0045799889546009,"Collinear","chr4"
0.0033907451176342,"Collinear","chr4"
0.00589662505854394,"Collinear","chr4"
0.0057803597082602,"Collinear","chr4"
0.0076509234846928,"Collinear","chr4"
0.0080167085614326,"Collinear","chr4"
0.0081598892750575,"Collinear","chr4"
0.00360590062370981,"Collinear","chr4"
0.0056932051239775,"Collinear","chr4"
0.00454202880384544,"Collinear","chr4"
0.000474351888621831,"Collinear","chr4"
0.00648741105675801,"Collinear","chr4"
0.0044265145693748,"Collinear","chr4"
0.0058193800612342,"Collinear","chr4"
0.0061497994187928,"Collinear","chr4"
0.004375405658155,"Collinear","chr4"
0.00419078130747427,"Collinear","chr4"
0.0054350866219565,"Collinear","chr4"
0.0062809900734184,"Collinear","chr4"
0.0087004974973689,"Collinear","chr4"
0.0068198219350899,"Collinear","chr4"
0.00614164287036699,"Collinear","chr4"
0.0055491882990237,"Collinear","chr4"
0.00562874986583149,"Collinear","chr4"
0.00721782876824936,"Collinear","chr4"
0.0056035667610214,"Collinear","chr4"
0.0069384387023161,"Collinear","chr4"
0.0069508477872192,"Collinear","chr4"
0.00722758191158,"Collinear","chr4"
0.0063443318150266,"Collinear","chr4"
0.0063749481745009,"Collinear","chr4"
0.0078817134554031,"Collinear","chr4"
0.0062666245467165,"Collinear","chr4"
0.0051334002199858,"Collinear","chr4"
0.0053947385601874,"Collinear","chr4"
0.00438041101138352,"Collinear","chr4"
0.0064738149800857,"Collinear","chr4"
0.0062453040359112,"Collinear","chr4"
0.0065431577924751,"Collinear","chr4"
0.0112012179551395,"Collinear","chr4"
0.00868221676857333,"Collinear","chr4"
0.0104549489010822,"Collinear","chr4"
0.0081254042878055,"Collinear","chr4"
0.00664361774136194,"Collinear","chr4"
0.00563157381899423,"Collinear","chr4"
0.00828792386960184,"Collinear","chr4"
0.00415442550477328,"Collinear","chr4"
0.0088501710300317,"Collinear","chr4"
0.0063637848983917,"Collinear","chr4"
0.0054906540490141,"Collinear","chr4"
0.006662249520144,"Collinear","chr4"
0.0041925960130034,"Collinear","chr4"
0.0050451523471554,"Collinear","chr4"
0.007018093689151,"Collinear","chr4"
0.0075502279424643,"Collinear","chr4"
0.0030924324410826,"Collinear","chr4"
0.0070781329272689,"Collinear","chr4"
0.0028018316778395,"Inverted","chrXL"
0.0027595389919148,"Inverted","chrXL"
0.00417371521939,"Inverted","chrXL"
0.0025255622240264,"Inverted","chrXL"
0.0029787941441522,"Inverted","chrXL"
0.0018690543518613,"Inverted","chrXL"
0.0029350308475509,"Inverted","chrXL"
0.00182221084658339,"Inverted","chrXL"
0.0030664860254694,"Inverted","chrXL"
0.004050003731592,"Inverted","chrXL"
0.004626343745028,"Inverted","chrXL"
0.0032010227488571,"Inverted","chrXL"
0.00296634912580911,"Inverted","chrXL"
0.002410385668,"Inverted","chrXL"
0.0038584007499374,"Inverted","chrXL"
0.0028647540070475,"Inverted","chrXL"
0.0020148489960655,"Inverted","chrXL"
0.00330389594001231,"Inverted","chrXL"
0.000890642761556096,"Inverted","chrXL"
0.0031706181937778,"Inverted","chrXL"
0.003013448232519,"Inverted","chrXL"
0.002483320845696,"Inverted","chrXL"
0.0034546667583217,"Inverted","chrXL"
0.0039073959028107,"Inverted","chrXL"
0.0032148338398872,"Inverted","chrXL"
0.0035944977600586,"Inverted","chrXL"
0.0021524055374233,"Inverted","chrXL"
0.0030557676605018,"Inverted","chrXL"
0.0024458964385112,"Inverted","chrXL"
0.0022665894095996,"Inverted","chrXL"
0.0016458023941604,"Inverted","chrXL"
0.0034618654861168,"Inverted","chrXL"
0.0044304355684857,"Inverted","chrXL"
0.0035000026317435,"Inverted","chrXL"
0.00446810791288239,"Inverted","chrXL"
0.0029831752109457,"Inverted","chrXL"
0.0039493965229125,"Inverted","chrXL"
0.0025102416071238,"Inverted","chrXL"
0.0027428978821541,"Inverted","chrXL"
0.0045439858036873,"Inverted","chrXL"
0.00414206556517,"Inverted","chrXL"
0.0030845158474637,"Inverted","chrXL"
0.0042463017962877,"Inverted","chrXL"
0.0032267104403402,"Inverted","chrXL"
0.0031472130182402,"Inverted","chrXL"
0.0027773213829032,"Inverted","chrXL"
0.0030475420585556,"Inverted","chrXL"
0.0024303760601933,"Inverted","chrXL"
0.0010148366899745,"Inverted","chrXL"
0.0040608822782355,"Inverted","chrXL"
0.0041267004771881,"Inverted","chrXL"
0.0033265577749235,"Inverted","chrXL"
0.0066732340517454,"Inverted","chrXL"
0.0043740175261919,"Inverted","chrXL"
0.002279187308741,"Inverted","chrXL"
0.0021641349129684,"Inverted","chrXL"
0.0022046150699231,"Inverted","chrXL"
0.0019270843362049,"Inverted","chrXL"
0.0031876013812523,"Inverted","chrXL"
0.0033906390794316,"Inverted","chrXL"
0.0032316272223204,"Inverted","chrXL"
0.0015612916172263,"Inverted","chrXL"
0.000944437136263999,"Inverted","chrXL"
0.00263092448307161,"Inverted","chrXL"
0.0108056656462891,"Inverted","chrXL"
0.0076583323181219,"Inverted","chrXL"
0.0008100210850645,"Inverted","chrXL"
0.0029351638867782,"Inverted","chrXL"
0.0030535998606185,"Inverted","chrXL"
0.0018502447295984,"Inverted","chrXL"
0.0020289343177615,"Inverted","chrXL"
0.0035823553059853,"Inverted","chrXL"
0.0029216074748565,"Inverted","chrXL"
0.0034741363754657,"Inverted","chrXL"
0.00374366057838199,"Inverted","chrXL"
0.0023740206936235,"Inverted","chrXL"
0.00459967699636169,"Inverted","chrXL"
0.0050816961722875,"Inverted","chrXL"
0.0036215280400274,"Inverted","chrXL"
0.0039789273868573,"Inverted","chrXL"
0.0030811822097057,"Inverted","chrXL"
0.0039166302771645,"Inverted","chrXL"
0.0021906818698622,"Inverted","chrXL"
0.0022004495909887,"Inverted","chrXL"
0.0020353131835865,"Inverted","chrXL"
0.0027949789007179,"Inverted","chrXL"
0.0028776888040569,"Inverted","chrXL"
0.0018698553608901,"Inverted","chrXL"
0.0015422456213134,"Inverted","chrXL"
0.003520717069691,"Inverted","chrXL"
0.0025686813725826,"Inverted","chrXL"
0.0030087623380948,"Inverted","chrXL"
0.0020465988835531,"Inverted","chrXL"
0.0018372210006793,"Inverted","chrXL"
0.0025940645276745,"Inverted","chrXL"
0.0023306258479226,"Inverted","chrXL"
0.0013475444237676,"Inverted","chrXL"
0.0027807410689695,"Inverted","chrXL"
0.000934965635532701,"Inverted","chrXL"
0.0014052163040195,"Inverted","chrXL"
0.0031196745835492,"Inverted","chrXL"
0.0037735733164619,"Inverted","chrXL"
0.00333746627651041,"Inverted","chrXL"
0.0030616011216643,"Inverted","chrXL"
0.0044526942762751,"Inverted","chrXL"
0.0047277265145854,"Inverted","chrXL"
0.0043100224170069,"Inverted","chrXL"
0.0037026296380718,"Inverted","chrXL"
0.0029987641252986,"Inverted","chrXL"
0.0036097907070116,"Inverted","chrXL"
0.0031260166293688,"Inverted","chrXL"
0.0025675441581796,"Inverted","chrXL"
0.0026774859139093,"Inverted","chrXL"
0.003158321245637,"Inverted","chrXL"
0.00224743971109,"Inverted","chrXL"
0.0026816227923434,"Inverted","chrXL"
0.0038267227834762,"Inverted","chrXL"
0.0026805182830377,"Inverted","chrXL"
0.0046892387503737,"Inverted","chrXL"
0.0046681775001103,"Inverted","chrXL"
0.00509501718653679,"Inverted","chrXL"
0.0042743153160521,"Inverted","chrXL"
0.0068021070887772,"Inverted","chrXL"
0.0068385332635408,"Inverted","chrXL"
0.0073724635926529,"Inverted","chrXL"
0.0028906793419641,"Inverted","chrXL"
0.0022661703563161,"Inverted","chrXL"
0.0018800580547369,"Inverted","chrXL"
0.0034334780451496,"Inverted","chrXL"
0.0049349133011543,"Inverted","chrXL"
0.0041367723015161,"Inverted","chrXL"
0.00420028342143351,"Inverted","chrXL"
0.0023807051955838,"Inverted","chrXL"
0.0024482267089244,"Inverted","chrXL"
0.0028262372971885,"Inverted","chrXL"
0.0026586780949906,"Inverted","chrXL"
0.0047348216870078,"Inverted","chrXL"
0.0032228314051582,"Inverted","chrXL"
0.0039104662243221,"Inverted","chrXL"
0.0070898124035011,"Inverted","chrXL"
0.0025130823612696,"Inverted","chrXL"
0.0033681248757293,"Inverted","chrXL"
0.00289428416751709,"Inverted","chrXL"
0.0032897847527147,"Inverted","chrXL"
0.0033404238879501,"Inverted","chrXL"
0.00407823676251711,"Inverted","chrXL"
0.0042899552211013,"Inverted","chrXL"
0.0031698033534404,"Inverted","chrXL"
0.000810454137874979,"Inverted","chrXL"
0.0011855126276516,"Inverted","chrXL"
0.00303683199973201,"Inverted","chrXL"
0.0028469189277579,"Inverted","chrXL"
0.0023310561150664,"Inverted","chrXL"
0.0016388295682126,"Inverted","chrXL"
0.0059765008715619,"CollinearFR","chrXL"
0.0066309396378274,"CollinearFR","chrXL"
0.0071669620719448,"CollinearFR","chrXL"
0.0050366229609084,"CollinearFR","chrXL"
0.0070460789497102,"CollinearFR","chrXL"
0.00580349483232979,"CollinearFR","chrXL"
0.004200653913871,"CollinearFR","chrXL"
0.0069065124417957,"CollinearFR","chrXL"
0.00741438246882311,"CollinearFR","chrXL"
0.0056632231007539,"CollinearFR","chrXL"
0.0079291384037956,"CollinearFR","chrXL"
0.00849898319147191,"CollinearFR","chrXL"
0.0072790423750797,"CollinearFR","chrXL"
0.0059727577317004,"CollinearFR","chrXL"
0.0048786978426963,"CollinearFR","chrXL"
0.0065097409249119,"CollinearFR","chrXL"
0.0066511693284996,"CollinearFR","chrXL"
0.0098970220391116,"CollinearFR","chrXL"
0.0053919576287864,"CollinearFR","chrXL"
0.0063682978158842,"CollinearFR","chrXL"
0.0080312637980983,"CollinearFR","chrXL"
0.0081374933011416,"CollinearFR","chrXL"
0.0085747373905215,"CollinearFR","chrXL"
0.00440909855451431,"CollinearFR","chrXL"
1.664238540697e-06,"CollinearFR","chrXL"
0.00827813052916529,"CollinearFR","chrXL"
0.0063771989138477,"CollinearFR","chrXL"
0.007024161212124,"CollinearFR","chrXL"
0.0063151407136605,"CollinearFR","chrXL"
0.0059413042244921,"CollinearFR","chrXL"
0.00391700807516833,"CollinearFR","chrXL"
0.00599248026557831,"CollinearFR","chrXL"
